sampleName	SMTS	SMTSD	group	NTRK1_ENST00000358660.3	NTRK1_ENST00000368196.3	NTRK1_ENST00000392302.2	NTRK1_ENST00000489021.2	NTRK1_ENST00000497019.2	NTRK1_ENST00000524377.1	NTRK1_ENST00000530298.1	NTRK1_ENST00000531606.1	NTRK1_ENST00000533630.1	NTRK1_ENST00000534682.1	NTRK2_ENST00000277120.3	NTRK2_ENST00000304053.6	NTRK2_ENST00000323115.4	NTRK2_ENST00000359847.3	NTRK2_ENST00000376208.1	NTRK2_ENST00000376213.1	NTRK2_ENST00000376214.1	NTRK2_ENST00000395866.2	NTRK2_ENST00000395882.1	NTRK3_ENST00000317501.3	NTRK3_ENST00000355254.2	NTRK3_ENST00000357724.2	NTRK3_ENST00000360948.2	NTRK3_ENST00000394480.2	NTRK3_ENST00000537300.2	NTRK3_ENST00000540489.2	NTRK3_ENST00000542733.2	NTRK3_ENST00000557856.1	NTRK3_ENST00000557897.1	NTRK3_ENST00000558306.1	NTRK3_ENST00000558576.1	NTRK3_ENST00000558676.1	NTRK3_ENST00000559067.1	NTRK3_ENST00000559188.1	NTRK3_ENST00000559680.1	NTRK3_ENST00000559764.2	NTRK3_ENST00000560017.1	NTRK3_ENST00000560201.1	NTRK3_ENST00000560739.1
GTEX-14A5I-2926-SM-5Q5CQ	GTEX-14A5I-2926-SM-5Q5CQ	Brain	Brain - Cortex	Normal2	0	0	0	0.238786859587116	0.0143552929770701	0	0.0976107966264223	0	0	0	0	0.111031312388744	0	7.21819994369474	2.86195536414487	1.63226821549951	1.47508488294878	0.238786859587116	3.8499992594661	4.1906148602095	0	0.333423733725192	0	1.38404980679516	0	0	0	0	0	0.799087306074004	0.0976107966264223	0.799087306074004	0	0	0	0.321928094887362	0	0.823749360308273	0
GTEX-14ASI-3026-SM-5S2PN	GTEX-14ASI-3026-SM-5S2PN	Brain	Brain - Cortex	Normal2	0	0	0	0	0.0840642647884745	0.20163386116965	0	0	0	0.0565835283663675	0	1.70487196445635	0	6.57425291650018	1.97085365434048	2.27202318906105	0.815575428862573	0.189033824390017	4.12763327972587	4.44691786486603	0	1.16349873228288	0	1.96347412397489	0	0	0	0	0	1.39506279951758	0	0.799087306074004	0.807354922057604	0	0	0	0	0	0.189033824390017
GTEX-14BMV-3026-SM-5S2PQ	GTEX-14BMV-3026-SM-5S2PQ	Brain	Brain - Cortex	Normal2	0	0	0	0	0.0143552929770701	0.263034405833794	0	0.176322772640463	0	0	0	0	0	6.5186924924252	2.58496250072116	2.25398926623079	1.71369581484336	0	2.23572705983806	4.22727899446832	0	0.84799690655495	0	2	2.98185265328974	0	0	0.27500704749987	0	0.454175893185802	0	0	0.687060688339892	0	0	0	0	0.250961573533219	0
GTEX-NPJ7-2726-SM-2I3FT	GTEX-NPJ7-2726-SM-2I3FT	Brain	Brain - Cortex	Normal2	0	0.238786859587116	0	0	0	0	0	0	0	0.137503523749935	0	1.15704371014558	0	6.82017896241519	2.01077983875324	1.22650852980868	0.687060688339892	0.0840642647884745	2.6915341649192	4.10013667128545	0	0.6959938131099	0	1.43829285157915	0	0	0	0	0.575312330687437	1.01435529297707	0	0.594548549550354	0.594548549550354	0	0.22650852980868	0	0	1.17632277264046	0
GTEX-NPJ8-1526-SM-2D7VU	GTEX-NPJ8-1526-SM-2D7VU	Brain	Brain - Cortex	Normal2	0	0	0	0.0426443374084937	0	0.53605290024021	0	0	0	0.27500704749987	0	1.90689059560852	0	6.43812647955095	1.85996954822103	2.03913839390696	0	0	3.64846544302731	4.4594316186373	0	1.35614381022528	0	1.84398384404833	0	0	0	0	0	0.992768430768924	0	0.286881147788162	0	0	0	0	0	0	0
GTEX-OXRN-2426-SM-2I5EQ	GTEX-OXRN-2426-SM-2I5EQ	Brain	Brain - Cortex	Normal2	0	0	0	0	0.189033824390017	0	0.0976107966264223	0.111031312388744	0	0	0	0	0	7.20945336562895	2.85798099512757	1.78659636189081	0.367371065648529	0	2.95791459863299	4.24792751344359	0	1.17632277264046	0	1.58014548442338	0	0	0	0	0	1.19534759832222	0	0	0.400537929583729	0	0	0	0	0.918386234446348	0
GTEX-PVOW-2526-SM-2XCF7	GTEX-PVOW-2526-SM-2XCF7	Brain	Brain - Cortex	Normal2	0.0840642647884745	0	0	0	0	0.124328135002202	0.0426443374084937	0	0	0.214124805352847	0	0	0	4.98777561614291	3.14893410452634	2.87381319835909	2.51601514700366	0.111031312388744	0	4	0	0.863938450423971	0	1.94485844580754	0	0	0	0	0.214124805352847	2.21101219348551	0	0.356143810225275	0	0	0	0	0	0	0
GTEX-PWO3-0926-SM-2I5EY	GTEX-PWO3-0926-SM-2I5EY	Brain	Brain - Cortex	Normal2	0	0	0	0	0.0426443374084937	0.070389327891398	0	0	0	0	0	0	0	7.5077946401987	2.0496307677246	0.6959938131099	0.807354922057604	0.0426443374084937	2.88362081628567	3.61941301059794	0	0.475084882948783	0	1.16349873228288	2.54101915313356	0	0	0.367371065648529	0.16349873228288	1.33342373372519	0	0	0	0	0	0	0.422233000683048	2.25096157353322	0.0976107966264223
GTEX-Q2AG-2926-SM-2HMJ3	GTEX-Q2AG-2926-SM-2HMJ3	Brain	Brain - Cortex	Normal2	0	0	0.20163386116965	0	0	0	0.298658315564515	0.124328135002202	0.137503523749935	0	0	0	0	6.35120427725799	2.36457243229586	1.70043971814109	0.948600847493356	0	1.1243281350022	4.03210084316702	0	0.6959938131099	0	1.799087306074	0	0	0	0	0	1.85996954822103	0.263034405833794	0.545968369105293	0.464668267003444	0	0	0	0	0.739848102699327	0
GTEX-QDT8-2926-SM-32PKC	GTEX-QDT8-2926-SM-32PKC	Brain	Brain - Cortex	Normal2	0	0	0	0	0.070389327891398	0.238786859587116	0	0.137503523749935	0.176322772640463	0.111031312388744	0	0.641546029087524	0	7.36544758855011	2.67807190511264	1.76977173924945	0	0.0976107966264223	1.20789285164133	3.73009646559547	0	0.422233000683048	0	1.66902676550963	0	0	0	0.356143810225275	0.214124805352847	0.765534746362977	0	0	0	0	0	0	0	0	0
GTEX-QMR6-1426-SM-32PLA	GTEX-QMR6-1426-SM-32PLA	Brain	Brain - Cortex	Normal2	0	0	0	0	0	0.321928094887362	0	0	0	0.124328135002202	0	1.799087306074	0	7.79181407116183	2.59931779369823	2.44095219802964	1.58976348698498	0.0565835283663675	2.34198574722862	4.04875931191986	0	0.20163386116965	0	1.72246602447109	0	0	0	0.189033824390017	0	1.73552217729654	0	0.495695162624069	0.66902676550963	0	0	0	0	0	0
GTEX-QVJO-1426-SM-2S1QY	GTEX-QVJO-1426-SM-2S1QY	Brain	Brain - Cortex	Normal2	0	0	0.344828496997441	0	0	0	0.0976107966264223	0	0	0	0	1.77399632511117	0	7.10013667128545	2.21101219348551	1.95977015521147	0.575312330687437	0.356143810225275	2.4541758931858	4.23955079661364	0	1.17632277264046	0	1.87184364850932	0	0	0	0	0.356143810225275	0	0.333423733725192	0	0.622930350920177	0	0	0	0	2.07382023329167	0
GTEX-QVUS-2826-SM-3GADB	GTEX-QVUS-2826-SM-3GADB	Brain	Brain - Cortex	Normal2	0	0	0	0	0.333423733725192	0	0.0976107966264223	0	0	0.432959407276106	0	1.0496307677246	0	7.231701199029	2.03210084316702	1.58976348698498	0	0	2.71808758396052	4.03121873061072	0	0.443606651475615	0	1.20789285164133	0	0	0	0	0.321928094887362	0	0	0.505890929729957	0.263034405833794	0	0	0	0	0	0.176322772640463
GTEX-RNOR-2326-SM-2TF4I	GTEX-RNOR-2326-SM-2TF4I	Brain	Brain - Cortex	Normal2	0	0	0	0	0	0.344828496997441	0	0.687060688339892	0	0	0	1.35049724708413	0	6.35649598770558	2.38956681176273	2.10097764772482	1.09085343045111	0	1.17632277264046	4.39917109381982	0	1.11103131238874	0	1.90689059560852	0	0	0	0	0	1.60407132366886	0	0	0.356143810225275	0	0	0	0	0	0
GTEX-RU72-3026-SM-5SI7Y	GTEX-RU72-3026-SM-5SI7Y	Brain	Brain - Cortex	Normal2	0	0	0.137503523749935	0	0	0	0	0	0	0	0	1.65992455840238	0	7.54766574835342	2.08065766334523	1.95977015521147	0	0.0840642647884745	5.18982455888002	3.77925972037238	0	0.53605290024021	0	1.51601514700366	0	0	0	0.422233000683048	0.20163386116965	1.1243281350022	0	0	0.400537929583729	0	0	0	0	1.16992500144231	0
GTEX-T2IS-3026-SM-32QPM	GTEX-T2IS-3026-SM-32QPM	Brain	Brain - Cortex	Normal2	0	0	0	0	0.20163386116965	0.070389327891398	0.0143552929770701	0	0	0.432959407276106	0	1.8073549220576	0	5.41852730210161	1.790772037862	2.67581593117227	0.613531652917927	0.0426443374084937	0.622930350920177	3.76659516172927	0	0.575312330687437	0	1.79493566280354	0	0	0	0	0	1.08406426478847	0	0.516015147003665	0	0	0	0	0	0	0
GTEX-T5JC-2426-SM-3NMDB	GTEX-T5JC-2426-SM-3NMDB	Brain	Brain - Cortex	Normal2	0	0	0	0	0	0.495695162624069	0.0565835283663675	0.070389327891398	0	0	0	2.09085343045111	0	5.61028665708102	1.80322703643493	2.47508488294878	0.604071323668861	0.0565835283663675	1	4.268284666521	0	1.20163386116965	0	1.94485844580754	0	0	0	0	0.214124805352847	1.4594316186373	0	0.27500704749987	0	0	0	0	0	0.0285691521967709	0
GTEX-T6MN-2626-SM-32PMQ	GTEX-T6MN-2626-SM-32PMQ	Brain	Brain - Cortex	Normal2	0	0	0.321928094887362	0	0	0.16349873228288	0.111031312388744	0.070389327891398	0	0	0	1.81966818349646	0	5.51696065989882	1.33342373372519	2.46205231879643	0	0	0.298658315564515	3.79701297783614	0	0.765534746362977	0	1.84398384404833	3.41006969175638	0	0	0	0.22650852980868	1.15704371014558	0.0976107966264223	0.400537929583729	0.250961573533219	0	0	0	0	0	0
GTEX-TSE9-3026-SM-3DB76	GTEX-TSE9-3026-SM-3DB76	Brain	Brain - Cortex	Normal2	0	0	0.298658315564515	0	0	0	0	0	0	0	0	1.70487196445635	0	6.63633460244218	2.04264433740849	2.64385618977472	0.495695162624069	0	1.0703893278914	3.93828579188405	0	0.356143810225275	0	1.77820857639809	0	0	0	0	0.367371065648529	1.10433665981474	0	0.454175893185802	0.20163386116965	0	0	0	0	0	0
GTEX-UTHO-3026-SM-3GAFB	GTEX-UTHO-3026-SM-3GAFB	Brain	Brain - Cortex	Normal2	0	0	0	0	0.150559676575381	0.124328135002202	0.111031312388744	0.124328135002202	0	0	0	0	0	5.55550942708326	2.14730669878029	1.15704371014558	1.25701061820602	0	1.09085343045111	3.95884267524324	0	0.411426245726465	0	1.56559717585423	0	0	0	0	0	1.70043971814109	0	0.0565835283663675	0.176322772640463	0	0	0	0	0	0
GTEX-WHSE-3026-SM-3P5ZH	GTEX-WHSE-3026-SM-3P5ZH	Brain	Brain - Cortex	Normal2	0	0	0	0.238786859587116	0	0.16349873228288	0.16349873228288	0.0285691521967709	0	0.0285691521967709	0	2.13750352374994	0	6.52872758153442	2.0036022366802	3.3533232911629	0	0	3.57893871309339	4.08491465976794	0	0.910732661902913	0	1.97085365434048	0	0	0	0	0.400537929583729	1.94110631094643	0	0.895302621333307	0.53605290024021	0	0	0	0	0.27500704749987	0
GTEX-WL46-2926-SM-3LK82	GTEX-WL46-2926-SM-3LK82	Brain	Brain - Cortex	Normal2	0	0.070389327891398	0	0	0	0.20163386116965	0.0976107966264223	0	0	0	0	0.0426443374084937	0	4.3547342399706	2.50589092972996	2.10768786931437	1.97452931248388	0.111031312388744	0	3.55090066464752	0	0.918386234446348	0	1.56071495447448	0	0	0	0	0	1.30451104180995	0	0.575312330687437	0.650764559116902	0	0	0	0	0	0
GTEX-WVLH-3026-SM-3MJG9	GTEX-WVLH-3026-SM-3MJG9	Brain	Brain - Cortex	Normal2	0	0	0	0	0	0.238786859587116	0	0.214124805352847	0	0	0	0.0285691521967709	0	6.22670118455169	3.00898878322725	2.51853513898218	1.77820857639809	0	0.55581615506164	3.82273014794452	0	0.879705766282288	0	1.64616265715789	0	0	0	0	0.20163386116965	0.66902676550963	0	0.321928094887362	0	0	0	0	0	0.485426827170242	0
GTEX-WWYW-3126-SM-3NB39	GTEX-WWYW-3126-SM-3NB39	Brain	Brain - Cortex	Normal2	0	0.0565835283663675	0	0	0	0.176322772640463	0	0.214124805352847	0	0	0	1.27500704749987	0	6.45285896471381	2.31324585178756	2.54843662469604	0.748461233004036	0.0565835283663675	1.06350294230616	4.26903314645524	0	0.84799690655495	0	1.68706068833989	3.11769504266975	0	0.0840642647884745	0	0.20163386116965	0.454175893185802	0	0.565597175854225	0.150559676575381	0	0	0	0	0	0
GTEX-WZTO-2926-SM-3NM9I	GTEX-WZTO-2926-SM-3NM9I	Brain	Brain - Cortex	Normal2	0	0	0.0143552929770701	0.111031312388744	0.16349873228288	0	0.0840642647884745	0.111031312388744	0	0.0565835283663675	0	0.678071905112638	0	6.56848819678442	2.76341157447001	2.86789646399265	0.992768430768924	0.238786859587116	2.22958792274065	4.45811948117451	0	0.823749360308273	0	2.17951105027151	0	0	0	0	0	1.8073549220576	0	0.584962500721156	0.286881147788162	0	0	0.27500704749987	0	0	0
GTEX-X4XX-3026-SM-3NMB2	GTEX-X4XX-3026-SM-3NMB2	Brain	Brain - Cortex	Normal2	0	0	0	0	0	0.0426443374084937	0.0565835283663675	0.250961573533219	0	0.31034012061215	0	1.23266075679027	0	6.46874621375412	2.43028527297778	2.0036022366802	0.7311832415722	0.214124805352847	1.55090066464752	4.72082566608984	0	1.15055967657538	0	2.19219416528334	0	0	0	0	0.189033824390017	1.65535182861255	0	0.344828496997441	0.632268215499513	0	0	0.22650852980868	0	0	0.111031312388744
GTEX-X585-3026-SM-46MWF	GTEX-X585-3026-SM-46MWF	Brain	Brain - Cortex	Normal2	0	0	0	0	0.632268215499513	0.238786859587116	0.400537929583729	0.263034405833794	0	0.263034405833794	0	0.250961573533219	0	5.66476725535641	2.27798474729977	2.21723071622067	0.286881147788162	0.0976107966264223	2.21723071622067	4.75702324650746	0	1.80322703643493	0	2.34482849699744	0	0	0	0	0.344828496997441	2.09761079662642	0	0	0.526068811667588	0	0	0	0	0	0
GTEX-XLM4-3026-SM-4AT6L	GTEX-XLM4-3026-SM-4AT6L	Brain	Brain - Cortex	Normal2	0	0.150559676575381	0	0	0.189033824390017	0	0.0840642647884745	0	0	0	0	1.52105073690096	0	6.84924870276441	1.66902676550963	1.40599235967584	0.879705766282288	0	3.28392177230762	4.1243281350022	0	0.713695814843359	0	1.70043971814109	3.605257262939	0	0	0.27500704749987	0.321928094887362	0.739848102699327	0.137503523749935	0	0.704871964456353	0	0	0	0	0	0
GTEX-Y111-2726-SM-4TT3N	GTEX-Y111-2726-SM-4TT3N	Brain	Brain - Cortex	Normal2	0	0	0	0	0.0976107966264223	0.0840642647884745	0	0.0426443374084937	0	0.0426443374084937	0	0	0	6.25323293853803	2.22032995487956	1.52105073690096	1.23878685958712	0.0285691521967709	2.114367024952	3.67807190511264	0	0.632268215499513	0	1.58496250072116	2.58976348698498	0	0	0	0.137503523749935	0.748461233004036	0.0565835283663675	0.400537929583729	0.176322772640463	0	0	0	0	0	0
GTEX-Y8DK-0826-SM-4TT3T	GTEX-Y8DK-0826-SM-4TT3T	Brain	Brain - Cortex	Normal2	0	0	0	0	0	0.070389327891398	0.0565835283663675	0.356143810225275	0	0	0	0.739848102699327	0	6.28281043957256	1.96347412397489	2.16992500144231	0.632268215499513	0.0976107966264223	2.72683121703249	3.47897180503294	0	0.31034012061215	0	1.48542682717024	0	0	0	0.111031312388744	0	1.06350294230616	0	0	0.286881147788162	0	0	0	0.687060688339892	0	0
GTEX-YFC4-3126-SM-5PNV6	GTEX-YFC4-3126-SM-5PNV6	Brain	Brain - Cortex	Normal2	0	0	0	0	0	0.286881147788162	0.0565835283663675	0.124328135002202	0	0.111031312388744	0	1.97085365434048	0	6.32930302481501	1.63226821549951	2.92219784839637	0	0.0976107966264223	2.85598969730848	3.71039319217052	0	0.765534746362977	0	1.67807190511264	0	0	0	0	0.27500704749987	0.613531652917927	0	0.516015147003665	0.526068811667588	0	0	0	0	0.321928094887362	0
GTEX-YJ89-3026-SM-5IFJI	GTEX-YJ89-3026-SM-5IFJI	Brain	Brain - Cortex	Normal2	0	0	0	0	0	0.20163386116965	0.150559676575381	0.333423733725192	0	0	0	1.08406426478847	0	6.28946563095822	1.9560566524124	1.63226821549951	0	0.0565835283663675	1.81147103052984	3.79285535236249	0	0.839959587489532	0	1.6915341649192	0	0	0	0	0.37851162325373	0.722466024471091	0.0976107966264223	0	0.137503523749935	0	0	0	0.545968369105293	1.20789285164133	0
GTEX-Z93S-2926-SM-57WB9	GTEX-Z93S-2926-SM-57WB9	Brain	Brain - Cortex	Normal2	0	0	0	0	0.16349873228288	0	0	0	0	0	0	1.13093086982645	0	4.77346892790519	2.08065766334523	2.44095219802964	0.53605290024021	0.22650852980868	0	3.71259578044703	0	0.422233000683048	0	1.60880924267552	2.31324585178756	0	0	0	0	0.75702324650746	0	0.75702324650746	0.411426245726465	0	0	0	0	1.16349873228288	0
GTEX-ZAJG-3126-SM-5HL9J	GTEX-ZAJG-3126-SM-5HL9J	Brain	Brain - Cortex	Normal2	0	0	0	0	0	0.189033824390017	0	0	0	0	0	1.0703893278914	0	4.76500424625004	1.41683974191283	0.879705766282288	0	0	0	3.78972925137577	0	0.613531652917927	0	1.34482849699744	0	0	0	0	0	0.799087306074004	0	0	0	0	0	0	0	0.713695814843359	0.150559676575381
GTEX-ZAK1-3026-SM-5S2MJ	GTEX-ZAK1-3026-SM-5S2MJ	Brain	Brain - Cortex	Normal2	0	0	0	0	0.298658315564515	0	0	0.16349873228288	0	0	0	0	0	6.66533591718518	2.46205231879643	2.02856915219677	1.48542682717024	0.0840642647884745	2.74416109557041	4.08151006812092	0	1.13093086982645	0	1.9560566524124	0	0	0	0	0	1.33913738491959	0	0.356143810225275	0	0	0	0	0	0	0
GTEX-ZE7O-3126-SM-5HL5X	GTEX-ZE7O-3126-SM-5HL5X	Brain	Brain - Cortex	Normal2	0	0	0	0	0	0.137503523749935	0.0976107966264223	0.0285691521967709	0	0	0	0.7311832415722	0	7.04111153536915	1.87970576628229	1.0071955014042	0	0	3.3305584000308	3.78659636189081	0	0.31034012061215	0	1.38956681176273	0	0	0	0	0.250961573533219	0.790772037862	0	0.321928094887362	0.687060688339892	0	0	0	0.66902676550963	1.91838623444635	0
GTEX-ZUA1-3026-SM-59HJC	GTEX-ZUA1-3026-SM-59HJC	Brain	Brain - Cortex	Normal2	0	0	0.111031312388744	0	0	0	0.111031312388744	0	0	0	0	2.41413553298445	0	6.49825086752783	0.411426245726465	2.877744249949	0	0	1.91073266190291	3.87085786436376	0	0.495695162624069	0	1.86789646399265	0	0	0	0	0.238786859587116	1.50589092972996	0	0.594548549550354	0.66902676550963	0	0	0	0	0.622930350920177	0
GTEX-ZVT3-3026-SM-5E43N	GTEX-ZVT3-3026-SM-5E43N	Brain	Brain - Cortex	Normal2	0.16349873228288	0	0	0	0	0	0.0426443374084937	0	0	0.070389327891398	0	0	0	7.13134253912326	2.36737106564853	0.748461233004036	0.895302621333307	0.0565835283663675	4.19927972133662	4.32192809488736	0	0.782408564927373	0	1.87184364850932	0	0	0.0426443374084937	0.411426245726465	0.189033824390017	0.713695814843359	0	0	0.298658315564515	0	0	0	0	0.37851162325373	0
GTEX-ZYFD-3026-SM-5E44C	GTEX-ZYFD-3026-SM-5E44C	Brain	Brain - Cortex	Normal2	0	0.286881147788162	0	0	0.0976107966264223	0	0.137503523749935	0.0285691521967709	0	0.250961573533219	0	0.933572638261024	0	6.35102755219611	2.27202318906105	2.15704371014558	1.19534759832222	0.0565835283663675	1.74846123300404	4.05658352836637	0	1.0703893278914	0	1.93734439215023	0	0	0	0.400537929583729	0	0.84799690655495	0	0	0.526068811667588	0	0	0	0	1.42223300068305	0
GTEX-ZZPT-3026-SM-5GZXH	GTEX-ZZPT-3026-SM-5GZXH	Brain	Brain - Cortex	Normal2	0	0.27500704749987	0.356143810225275	0	0	0	0.070389327891398	0	0	0	0	0.443606651475615	0	6.80348537559595	1.76553474636298	1.18903382439002	0.356143810225275	0.0565835283663675	3.90977310414164	4.88362081628567	0	0.55581615506164	0	1.33913738491959	0	0	0.0840642647884745	0	0.214124805352847	1.60407132366886	0	0.823749360308273	0.321928094887362	0	0	0	0	0.464668267003444	0.124328135002202
GTEX-11GSP-0011-R10a-SM-5NQ7J	GTEX-11GSP-0011-R10a-SM-5NQ7J	Brain	Brain - Frontal Cortex (BA9)	Normal2	0	0	0	0	0.150559676575381	0	0.0285691521967709	0	0	0.189033824390017	0	0	0	7.231701199029	1.85598969730848	0.739848102699327	0.6959938131099	0.124328135002202	3.93828579188405	3.74308405554959	0	0.432959407276106	0	1.46988597627446	0	0	0.0426443374084937	0	0.411426245726465	0.815575428862573	0	0.298658315564515	0.422233000683048	0	0	0	0.584962500721156	1.53106949272595	0
GTEX-11H98-0011-R10b-SM-5NQ98	GTEX-11H98-0011-R10b-SM-5NQ98	Brain	Brain - Frontal Cortex (BA9)	Normal2	0.20163386116965	0	0	0	0	0	0	0	0	0	0	0.722466024471091	0	7.85549144310187	3.03210084316702	2.13093086982645	1.76128527336162	0.124328135002202	4.81403764753998	4.15218341905505	0	0.887525270741587	0	1.62760683812965	2.31903981556254	0	0	0	0.66902676550963	1.18269229751619	0.124328135002202	0	1.01435529297707	0	0	0	0	0.84799690655495	0
GTEX-11WQC-0011-R10a-SM-57WCT	GTEX-11WQC-0011-R10a-SM-57WCT	Brain	Brain - Frontal Cortex (BA9)	Normal2	0	0.124328135002202	0	0	0	0	0	0.0285691521967709	0	0.20163386116965	0	0.400537929583729	0	7.31922050252387	2.14730669878029	1.66448284036468	0	0.16349873228288	4.5963388642052	3.96716860753263	0	0.27500704749987	0	1.52105073690096	2.74200621086674	0	0	0	0.263034405833794	0.956056652412403	0	0.411426245726465	0.454175893185802	0	0	0	0	1.55090066464752	0
GTEX-11WQK-0011-R10a-SM-5BC6R	GTEX-11WQK-0011-R10a-SM-5BC6R	Brain	Brain - Frontal Cortex (BA9)	Normal2	0	0	0	0	0.111031312388744	0.0840642647884745	0	0.0565835283663675	0	0	0	0.933572638261024	0	6.55182359572126	1.19534759832222	1.4276061727819	0	0	3.82273014794452	3.46727948045998	0	0.176322772640463	0	1.23878685958712	3.38128337250378	0	0.0840642647884745	0	0.887525270741587	1.32768736417605	0	0.55581615506164	0	0	0	0	0	0.678071905112638	0
GTEX-11ZUS-0011-R10b-SM-5BC79	GTEX-11ZUS-0011-R10b-SM-5BC79	Brain	Brain - Frontal Cortex (BA9)	Normal2	0	0.0976107966264223	0	0	0	0.0976107966264223	0.0565835283663675	0	0	0	0	0.748461233004036	0	5.27537959625362	1.4594316186373	2.58014548442338	1.4541758931858	0.37851162325373	0.286881147788162	3.32048467801769	0	0.464668267003444	0	1.26303440583379	2.31903981556254	0	0	0.124328135002202	0.214124805352847	0.799087306074004	0.0976107966264223	0.604071323668861	0.432959407276106	0	0	0	0	2.3533232911629	0
GTEX-12126-0011-R10b-SM-5BC6T	GTEX-12126-0011-R10b-SM-5BC6T	Brain	Brain - Frontal Cortex (BA9)	Normal2	0	0	0	0	0.124328135002202	0	0	0.0976107966264223	0	0.111031312388744	0	0.839959587489532	0	6.61867915075156	2.72465027173297	3.10097764772482	2.07724299893246	0.16349873228288	0	3.81249822533356	0	0.31034012061215	0	1.73552217729654	0	0	0	0.411426245726465	0.22650852980868	1.15055967657538	0.214124805352847	0	0.807354922057604	0	0	0	0	0.545968369105293	0
GTEX-12WSA-0011-R10b-SM-5P9ET	GTEX-12WSA-0011-R10b-SM-5P9ET	Brain	Brain - Frontal Cortex (BA9)	Normal2	0	0.176322772640463	0.16349873228288	0	0.0565835283663675	0	0.0426443374084937	0.124328135002202	0	0.0426443374084937	0	0.55581615506164	0	7.01122725542325	1.15704371014558	0.632268215499513	0	0.0285691521967709	2.76977173924945	3.605257262939	0	0.333423733725192	0	0.807354922057604	0	0	0	0	0.137503523749935	0.321928094887362	0	0.443606651475615	0.0976107966264223	0	0	0	0	1.14404636961671	0
GTEX-12WSC-0011-R10a-SM-5GU57	GTEX-12WSC-0011-R10a-SM-5GU57	Brain	Brain - Frontal Cortex (BA9)	Normal2	0	0	0	0	0.189033824390017	0	0	0.0426443374084937	0	0	0	0	0	4.01256867350306	2.43829285157915	1.55581615506164	1.54101915313356	0	0.150559676575381	3.0703893278914	0	0.389566811762726	0	1.13750352374994	4.31831684133498	0	0	0	0.545968369105293	0.604071323668861	0	0	0	0	0	0	0	0	0
GTEX-12WSD-0011-R10b-SM-5GU79	GTEX-12WSD-0011-R10b-SM-5GU79	Brain	Brain - Frontal Cortex (BA9)	Normal2	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	6.73199778664374	1.59454854955035	0.495695162624069	0.356143810225275	0	2.70265754339091	2.96716860753263	0	0	0	0.871843648509318	0	0	0	0	0.55581615506164	0	0	0.16349873228288	0	0	0	0	0	0	0
GTEX-12WSE-0011-R10b-SM-5P9JV	GTEX-12WSE-0011-R10b-SM-5P9JV	Brain	Brain - Frontal Cortex (BA9)	Normal2	0.070389327891398	0	0	0	0	0.214124805352847	0	0	0	0	0	0.0143552929770701	0	4.55826763405574	3.09254574154357	3.72246602447109	3.1407786557828	0	0	3.89044669267991	0	0.7311832415722	0	1.93357263826102	0	0	0	0	0.189033824390017	1.46466826700344	0	0.411426245726465	0.678071905112638	0	0	0.27500704749987	0	1.21412480535285	0
GTEX-12WSF-0011-R10a-SM-5LZVH	GTEX-12WSF-0011-R10a-SM-5LZVH	Brain	Brain - Frontal Cortex (BA9)	Normal2	0	0.0426443374084937	0.16349873228288	0	0	0	0	0.505890929729957	0	0	0	0	0	5.74604398299834	3.04264433740849	2.20476675065461	1.94110631094643	0.238786859587116	0.622930350920177	4.02502879449152	0	0.659924558402378	0	2.12101540096137	0	0	0	0	0.321928094887362	0.831877241191673	0.150559676575381	0.31034012061215	0.475084882948783	0	0	0	0	1.71808758396052	0
GTEX-12WSH-0011-R10a-SM-5LZUS	GTEX-12WSH-0011-R10a-SM-5LZUS	Brain	Brain - Frontal Cortex (BA9)	Normal2	0	0	0	0	0.298658315564515	0	0	0.0976107966264223	0	0	0	0.137503523749935	0	5.95046841415012	2.46205231879643	0	1.73984810269933	0	1.35049724708413	3.90303827011291	0	0.584962500721156	0	1.63226821549951	0	0	0	0	0	0.722466024471091	0	0.333423733725192	0	0	0	0	0	0	0
GTEX-12WSM-0011-R10a-SM-5DUWV	GTEX-12WSM-0011-R10a-SM-5DUWV	Brain	Brain - Frontal Cortex (BA9)	Normal2	0	0	0	0	0	0.150559676575381	0.0840642647884745	0	0	0	0	2.12763327972587	0	7.01010845347429	2.49569516262407	3.97911075501579	2.88362081628567	0.464668267003444	4.86937792403133	4.08831123588866	0	0.871843648509318	0	1.81147103052984	0	0	0	0	0.604071323668861	1.33913738491959	0.124328135002202	0.970853654340484	1.29278174922785	0	0	0	0	0.0565835283663675	0
